employee_id,day,hours_worked,meetings_count,task_switches,break_minutes,output_score,burnout_risk_score,calculated_burnout_risk,burnout_level
3,60,9.5,3,9,44.4,39.6,58.0,37.5,Medium
3,61,10.6,3,13,33.8,51.0,61.2,40.55,Medium
3,62,7.8,4,10,46.3,41.7,49.0,28.524999999999995,Low
3,63,9.9,1,13,44.1,38.1,62.4,41.675000000000004,Medium
3,64,7.0,2,9,39.8,38.3,43.0,22.450000000000003,Low
3,65,8.8,5,13,47.9,40.9,61.8,41.325,Medium
3,66,8.2,3,11,45.7,34.9,57.0,36.675,Medium
3,67,8.5,2,9,57.1,35.1,50.6,30.325000000000003,Medium
3,68,7.7,1,9,25.3,35.6,50.6,30.475,Medium
3,69,8.1,1,4,45.8,42.1,35.1,14.749999999999996,Low
3,70,8.5,2,5,45.6,30.0,53.8,33.1,Medium
3,71,7.8,3,6,45.1,36.6,46.8,26.224999999999998,Low
3,72,7.1,5,9,53.2,42.9,42.7,22.599999999999998,Low
3,73,8.0,1,8,23.1,43.3,44.1,23.825000000000003,Low
3,74,9.1,2,5,48.8,40.5,46.0,25.4,Low
3,75,6.7,2,8,64.9,35.2,36.3,16.174999999999997,Low
3,76,8.4,2,21,38.9,40.1,65.4,44.875,Medium
3,77,7.7,4,12,56.4,40.7,49.3,29.0,Low
3,78,5.7,3,12,38.8,28.1,51.9,31.5,Medium
3,79,8.1,4,10,60.0,26.7,62.5,41.89999999999999,Medium
3,80,8.8,1,9,30.4,35.5,56.2,35.900000000000006,Medium
3,81,9.1,4,8,57.5,34.7,58.4,37.925,Medium
3,82,11.4,1,10,48.3,33.3,70.9,50.525000000000006,Medium
3,83,8.2,2,9,32.7,32.1,58.3,37.625,Medium
3,84,8.4,0,14,44.8,36.5,53.6,32.900000000000006,Medium
3,85,8.0,4,7,53.4,34.3,52.1,31.450000000000003,Medium
3,86,6.2,3,5,30.9,31.8,44.1,23.675,Low
3,87,7.5,1,11,30.2,30.5,56.4,35.75,Medium
3,88,9.6,6,14,45.4,29.5,82.4,61.949999999999996,High
3,89,7.4,3,7,36.8,26.4,57.9,37.400000000000006,Medium
3,90,9.7,5,9,52.1,34.5,67.4,46.875,Medium
3,91,6.8,3,12,45.2,22.0,62.9,42.6,Medium
3,92,7.7,4,9,42.1,25.7,63.9,43.675,Medium
3,93,8.1,6,6,38.6,29.7,64.3,44.05,Medium
3,94,8.9,4,8,41.1,30.4,65.4,45.12500000000001,Medium
3,95,9.9,4,12,48.3,22.6,82.6,62.325,High
3,96,9.4,2,12,39.2,33.2,66.5,46.0,Medium
3,97,8.8,3,11,39.2,29.6,68.0,47.2,Medium
3,98,8.9,3,12,44.7,30.4,67.4,46.925000000000004,Medium
3,99,8.2,1,11,34.3,32.0,57.8,37.425,Medium
3,100,7.6,2,9,43.9,16.0,67.6,47.325,Medium
3,101,9.7,2,11,40.3,33.3,66.4,46.125,Medium
3,102,8.0,3,10,42.2,34.3,56.2,35.650000000000006,Medium
3,103,9.5,4,7,28.0,22.1,79.7,59.0,Medium
3,104,9.1,1,9,23.9,26.2,69.0,48.62499999999999,Medium
3,105,10.2,2,3,29.5,24.5,70.7,50.224999999999994,Medium
3,106,7.9,4,13,43.0,24.8,71.5,50.75000000000001,Medium
3,107,7.3,0,9,51.5,21.7,53.5,32.925,Medium
3,108,9.7,1,8,42.9,17.4,75.6,54.974999999999994,Medium
3,109,7.7,4,4,27.6,18.5,68.5,48.0,Medium
3,110,7.1,2,11,44.7,21.0,62.1,41.724999999999994,Medium
3,111,7.5,3,14,41.4,30.8,62.2,41.55,Medium
3,112,8.6,5,8,48.1,11.5,83.4,62.975,High
3,113,9.1,2,11,33.6,18.1,79.9,59.4,Medium
3,114,8.6,2,17,45.0,21.3,78.8,58.150000000000006,Medium
3,115,9.0,2,13,36.0,15.8,83.6,63.10000000000001,High
3,116,9.1,6,8,29.1,27.9,77.3,56.825,Medium
3,117,8.9,2,7,31.6,25.9,66.1,45.7,Medium
3,118,6.9,4,10,37.5,24.7,62.7,42.325,Medium
3,119,7.2,1,7,49.3,17.7,57.3,36.775,Medium
3,120,8.2,1,10,43.8,18.9,67.4,46.849999999999994,Medium
3,121,9.3,4,8,33.5,16.0,84.6,63.825,High
3,122,10.0,4,7,45.8,15.2,84.8,64.45,High
3,123,8.4,4,15,46.0,22.5,78.3,57.900000000000006,Medium
3,124,9.3,3,11,43.1,20.6,78.5,58.225,Medium
3,125,7.9,4,11,38.5,19.8,74.7,54.275000000000006,Medium
3,126,10.5,2,10,38.8,20.7,83.1,62.599999999999994,High
3,127,9.7,3,6,38.9,22.5,73.8,53.275,Medium
3,128,9.1,3,12,39.8,19.3,81.1,60.45,High
3,129,10.1,2,8,28.6,10.0,91.2,70.85,High
3,130,10.4,4,7,43.3,12.5,90.6,70.175,High
3,131,11.2,1,12,43.6,16.6,90.4,69.8,High
3,132,9.5,1,12,41.5,10.0,87.3,66.725,High
3,133,11.0,2,15,49.2,10.0,100.0,80.2,High
3,134,9.1,5,10,34.7,17.9,85.8,65.52499999999999,High
3,135,8.5,3,15,32.1,20.9,81.3,61.075,High
3,136,7.6,0,10,51.8,16.5,61.6,41.15,Medium
3,137,7.6,4,9,38.3,10.8,79.3,58.925,Medium
3,138,7.9,2,11,37.9,11.1,78.6,58.125,Medium
3,139,8.1,1,9,44.0,10.0,74.0,53.8,Medium
3,140,9.6,1,9,51.1,17.3,74.0,53.725,Medium
3,141,9.7,3,15,26.9,10.0,100.0,80.475,High
3,142,9.0,4,9,40.0,10.0,88.2,67.7,High
3,143,8.8,3,14,43.8,13.6,86.4,65.95,High
3,144,9.6,1,8,36.7,20.1,73.8,53.224999999999994,Medium
3,145,9.3,0,8,27.3,10.0,82.0,61.375,High
3,146,8.3,3,9,44.7,11.7,78.5,58.125,Medium
3,147,10.0,5,16,34.7,17.2,100.0,79.425,High
3,148,7.4,5,9,48.5,15.1,74.0,53.375,Medium
3,149,8.6,5,8,39.5,18.1,79.0,58.525,Medium
3,150,6.8,3,8,33.9,10.0,73.0,52.225,Medium
3,151,8.0,3,12,36.3,10.0,84.2,64.025,High
3,152,10.7,1,12,36.4,10.0,95.5,75.19999999999999,High
3,153,8.6,7,12,40.0,10.0,97.3,76.7,High
3,154,10.1,1,9,41.4,10.0,86.6,66.44999999999999,High
3,155,7.9,5,7,37.8,13.3,78.9,58.25,Medium
3,156,7.9,2,10,36.2,12.9,75.6,55.45,Medium
3,157,7.5,1,6,44.8,10.0,66.8,46.1,Medium
3,158,11.0,0,13,40.0,10.0,95.6,74.9,High
3,159,10.3,4,18,17.3,10.0,100.0,92.875,High
3,160,8.3,3,8,30.3,10.0,82.5,62.125,High
3,161,8.5,2,5,27.2,10.3,77.7,57.400000000000006,Medium
3,162,6.5,1,5,36.9,10.0,61.3,40.775,Medium
3,163,11.0,5,14,32.6,10.0,100.0,90.55000000000001,High
3,164,9.4,5,13,23.8,10.0,100.0,81.85000000000001,High
3,165,10.5,5,7,33.5,10.0,98.5,78.225,High
3,166,11.4,4,11,30.1,10.0,100.0,87.17500000000001,High
3,167,6.0,4,8,28.9,10.0,71.9,51.175,Medium
3,168,9.9,1,3,25.1,10.0,81.8,61.525000000000006,High
3,169,6.3,3,9,35.1,10.0,70.9,50.225,Medium
3,170,9.9,2,4,29.2,10.0,85.0,64.3,High
3,171,8.6,1,17,45.4,10.0,87.4,66.85,High
3,172,7.4,2,8,32.3,10.0,74.4,53.725,Medium
3,173,7.6,5,4,41.2,10.0,75.6,55.0,Medium
3,174,6.7,5,4,35.3,10.0,71.5,51.075,Medium
3,175,10.3,4,12,26.8,10.0,100.0,82.7,High
3,176,10.7,4,10,42.9,10.0,99.1,78.475,High
3,177,11.1,1,7,43.5,10.0,90.0,69.32499999999999,High
3,178,8.1,2,10,30.3,10.0,81.7,61.025,High
3,179,9.6,3,11,39.7,10.0,91.9,71.475,High
3,180,5.8,0,11,21.1,10.0,66.5,45.825,Medium
4,1,8.5,2,10,43.7,61.1,37.0,8.974999999999998,Low
4,2,7.1,3,5,45.0,57.3,28.1,0.05000000000000071,Low
4,3,7.2,4,12,38.3,52.0,47.3,19.225000000000005,Low
4,4,9.5,4,12,53.6,64.0,45.3,17.200000000000003,Low
4,5,7.0,4,9,52.4,56.5,34.1,6.100000000000001,Low
4,6,10.2,1,11,43.5,58.2,49.4,20.924999999999994,Low
4,7,8.0,5,8,51.3,56.1,41.9,13.974999999999998,Low
4,8,8.2,5,7,51.8,49.4,48.4,20.45,Low
4,9,7.8,2,13,58.7,54.5,39.6,11.525000000000002,Low
4,10,7.4,1,11,59.3,58.1,28.7,0.27500000000000213,Low
4,11,6.7,2,12,38.4,64.1,27.0,0.0,Low
4,12,8.7,2,6,55.8,58.1,33.0,4.949999999999996,Low
4,13,8.2,1,13,52.0,62.1,33.6,5.4999999999999964,Low
4,14,8.7,2,8,50.4,54.9,40.3,12.099999999999996,Low
4,15,8.2,2,7,45.1,57.1,34.9,6.924999999999994,Low
4,16,7.4,3,7,55.5,63.1,24.1,0.0,Low
4,17,7.1,4,8,57.2,55.9,33.0,4.799999999999999,Low
4,18,7.9,2,12,43.8,49.3,47.7,19.750000000000007,Low
4,19,7.9,2,11,41.1,60.4,36.0,8.025000000000004,Low
4,20,6.6,4,15,52.3,48.9,47.1,19.125,Low
4,21,9.0,3,11,43.1,43.9,61.2,33.125,Medium
4,22,7.4,6,4,50.0,56.3,35.9,7.800000000000004,Low
4,23,7.0,1,9,55.1,53.7,28.6,0.7249999999999979,Low
4,24,7.7,3,5,46.0,54.2,35.0,6.499999999999998,Low
4,25,7.3,5,6,41.2,50.2,43.7,15.599999999999998,Low
4,26,7.5,2,11,43.3,55.5,38.3,9.975000000000001,Low
4,27,8.4,6,9,39.9,50.0,57.1,29.125,Low
4,28,7.4,6,14,60.7,57.2,45.3,17.224999999999998,Low
4,29,6.8,1,14,45.6,53.8,36.7,8.3,Low
4,30,7.1,2,14,43.0,52.1,43.3,14.949999999999996,Low
4,31,6.7,1,9,65.6,58.0,20.4,0.0,Low
4,32,7.7,3,7,44.9,55.3,36.1,8.275000000000004,Low
4,33,8.9,3,11,44.1,49.0,55.2,27.175000000000004,Low
4,34,8.4,6,10,34.2,47.5,62.3,34.35,Medium
4,35,7.9,4,9,52.1,43.8,52.2,24.275000000000006,Low
4,36,10.7,2,9,41.9,56.3,54.2,26.125,Low
4,37,7.1,4,19,47.2,41.4,64.5,36.099999999999994,Medium
4,38,9.1,5,8,54.0,53.0,50.9,23.0,Low
4,39,7.4,2,18,40.8,51.8,50.8,22.800000000000008,Low
4,40,8.8,1,13,47.7,44.3,56.2,27.97500000000001,Low
4,41,7.0,6,7,35.0,44.0,53.5,25.35,Low
4,42,9.1,1,6,61.5,50.9,38.9,10.625,Low
4,43,8.2,3,10,44.2,41.7,57.4,28.949999999999992,Low
4,44,8.2,4,11,48.7,50.1,51.4,23.224999999999994,Low
4,45,7.3,6,13,46.5,55.0,49.0,21.075000000000003,Low
4,46,10.6,1,5,50.8,42.8,57.5,29.1,Low
4,47,8.7,2,13,40.8,38.0,66.0,37.9,Medium
4,48,9.0,4,6,50.0,39.8,59.8,31.500000000000004,Medium
4,49,7.7,6,14,48.0,38.2,69.6,41.199999999999996,Medium
4,50,4.4,4,11,45.3,50.6,29.0,0.7750000000000021,Low
4,51,7.4,3,10,43.3,42.7,51.2,23.375,Low
4,52,8.1,3,18,38.8,38.6,71.2,43.2,Medium
4,53,10.1,2,9,43.5,46.1,60.7,32.324999999999996,Medium
4,54,5.9,2,14,42.8,46.3,42.0,13.600000000000005,Low
4,55,7.1,2,10,54.7,41.4,45.9,17.525,Low
4,56,8.5,6,12,45.7,48.8,61.8,33.375,Medium
4,57,7.3,3,4,41.5,40.0,46.2,18.125,Low
4,58,7.2,5,6,63.9,39.5,48.3,20.025000000000002,Low
4,59,8.4,1,4,50.0,36.9,48.8,20.700000000000003,Low
4,60,8.8,2,7,44.4,31.6,64.2,36.2,Medium
4,61,8.5,1,10,44.6,33.4,62.1,33.95,Medium
4,62,8.6,2,7,49.5,42.4,50.9,22.924999999999997,Low
4,63,7.4,4,12,41.4,42.2,57.6,29.450000000000003,Low
4,64,7.7,1,12,46.5,41.8,51.1,22.875000000000007,Low
4,65,7.3,1,10,34.8,29.9,60.9,32.7,Medium
4,66,7.0,3,9,49.7,42.6,46.1,18.174999999999997,Low
4,67,7.7,2,9,35.2,38.2,56.1,27.9,Low
4,68,9.3,3,11,45.1,32.8,73.9,45.525000000000006,Medium
4,69,9.4,4,10,50.7,42.5,64.1,36.225,Medium
4,70,5.7,4,14,47.3,36.7,54.0,25.875,Low
4,71,8.0,3,10,39.3,30.0,68.7,40.675,Medium
4,72,9.3,3,11,36.7,39.3,69.1,41.12500000000001,Medium
4,73,9.6,3,8,45.5,34.0,70.3,42.125,Medium
4,74,9.3,2,13,56.1,34.9,69.1,40.775000000000006,Medium
4,75,7.1,4,10,27.1,30.4,68.8,40.425,Medium
4,76,7.2,4,11,26.9,38.1,62.8,34.675,Medium
4,77,8.2,1,10,48.1,38.4,54.6,26.275,Low
4,78,7.3,1,10,49.4,27.6,59.7,31.349999999999998,Medium
4,79,9.6,1,11,47.3,33.7,69.1,40.875,Medium
4,80,8.1,0,12,30.6,32.3,64.3,36.25,Medium
4,81,5.4,2,10,29.8,26.8,56.3,28.150000000000006,Low
4,82,9.9,3,11,60.6,29.2,76.9,48.85000000000001,Medium
4,83,10.3,2,9,46.1,32.3,75.0,46.67500000000001,Medium
4,84,6.2,5,14,40.4,35.7,62.4,34.099999999999994,Medium
4,85,8.5,1,8,27.0,25.3,72.3,43.85,Medium
4,86,7.9,6,4,33.4,30.2,69.0,41.050000000000004,Medium
4,87,9.1,7,6,30.3,35.8,76.9,48.525000000000006,Medium
4,88,11.2,2,10,47.7,29.3,84.1,55.974999999999994,Medium
4,89,8.9,1,8,32.9,31.9,66.6,38.175000000000004,Medium
4,90,8.6,2,10,50.7,32.5,64.4,36.425,Medium
4,91,8.7,3,10,43.0,27.3,74.9,46.65,Medium
4,92,11.5,1,7,41.3,31.9,78.3,50.375,Medium
4,93,10.4,3,19,37.5,27.7,97.9,69.525,High
4,94,8.3,2,4,46.9,32.0,56.7,28.275000000000006,Low
4,95,8.0,6,7,43.2,25.5,76.2,47.8,Medium
4,96,9.1,2,14,43.5,34.0,73.0,44.925,Medium
4,97,9.4,3,8,32.5,28.3,78.1,49.875,Medium
4,98,7.4,2,8,41.1,27.4,62.5,34.125,Medium
4,99,9.4,1,7,49.5,28.5,67.3,39.125,Medium
4,100,6.9,2,11,54.1,16.7,70.8,42.475,Medium
4,101,9.0,4,12,43.4,21.7,87.3,59.05,Medium
4,102,10.5,1,7,26.7,23.9,84.5,56.025000000000006,Medium
4,103,9.7,2,11,38.7,17.1,90.9,62.724999999999994,High
4,104,9.9,2,6,39.9,27.3,75.4,46.925000000000004,Medium
4,105,8.9,1,7,45.3,33.9,60.0,31.775000000000002,Medium
4,106,8.5,1,10,37.7,26.7,70.5,42.375,Medium
4,107,9.2,3,12,48.7,17.3,89.0,60.825,High
4,108,9.9,2,9,40.8,31.3,75.0,46.6,Medium
4,109,8.1,5,14,45.0,20.9,87.5,59.15,Medium
4,110,7.7,2,6,27.8,33.4,58.7,30.650000000000002,Medium
4,111,10.0,4,6,34.5,20.0,89.4,61.175,High
4,112,9.4,1,14,43.6,14.6,91.7,63.6,High
4,113,11.1,3,8,43.6,25.7,87.8,59.9,Medium
4,114,7.2,6,11,28.5,17.4,88.3,59.975,Medium
4,115,10.1,4,7,39.1,23.1,87.1,58.824999999999996,Medium
4,116,8.8,1,9,48.1,17.6,77.8,49.37500000000001,Medium
4,117,10.8,1,13,28.8,16.1,100.0,72.9,High
4,118,8.0,2,6,48.8,21.7,67.0,38.9,Medium
4,119,8.8,3,8,40.0,17.6,83.1,55.1,Medium
4,120,8.2,0,9,32.0,15.1,78.2,49.8,Medium
4,121,8.2,4,14,37.5,14.4,93.8,65.625,High
4,122,9.1,3,9,23.8,19.5,88.3,60.349999999999994,High
4,123,9.3,6,8,42.8,15.9,94.8,66.60000000000001,High
4,124,8.2,1,5,20.3,12.2,81.2,52.92499999999999,Medium
4,125,9.3,2,13,46.0,12.9,93.8,65.30000000000001,High
4,126,8.5,5,7,34.8,14.9,89.1,61.0,High
4,127,7.5,2,6,52.9,12.3,72.4,44.275000000000006,Medium
4,128,9.0,3,7,56.7,11.7,85.1,56.724999999999994,Medium
4,129,9.9,3,8,27.4,18.5,92.1,63.95,High
4,130,7.1,2,11,37.5,22.3,70.4,42.225,Medium
4,131,8.0,3,8,34.9,13.5,83.7,55.675,Medium
4,132,7.2,2,9,27.3,13.9,79.3,51.175000000000004,Medium
4,133,7.0,1,10,45.3,12.2,74.4,45.974999999999994,Medium
4,134,7.5,3,3,54.8,21.0,61.6,33.7,Medium
4,135,8.5,4,9,34.9,14.8,89.3,61.175000000000004,High
4,136,9.4,3,12,50.8,16.6,90.5,62.2,High
4,137,8.2,1,13,34.6,13.4,86.6,58.55,Medium
4,138,8.6,6,11,49.8,10.0,98.7,70.45,High
4,139,6.9,1,9,37.3,21.6,65.1,36.675000000000004,Medium
4,140,8.1,2,7,34.5,17.5,77.0,48.574999999999996,Medium
4,141,7.4,1,17,18.0,11.9,92.7,64.60000000000001,High
4,142,8.5,6,7,32.7,18.8,88.2,60.125,High
4,143,9.4,0,7,20.0,16.1,84.5,56.4,Medium
4,144,7.9,2,14,36.2,10.0,91.8,63.55,High
4,145,9.1,5,6,50.9,14.9,87.2,59.275,Medium
4,146,6.7,4,10,33.9,18.0,77.0,48.725,Medium
4,147,7.5,3,7,41.0,11.4,80.2,51.95,Medium
4,148,9.9,3,13,37.9,14.1,100.0,72.225,High
4,149,10.0,2,10,43.1,10.0,97.3,69.225,High
4,150,7.3,2,10,52.7,15.1,73.9,45.525,Medium
4,151,10.7,4,11,40.5,10.8,100.0,79.575,High
4,152,9.3,1,11,25.8,12.8,93.5,65.35000000000001,High
4,153,9.3,4,13,34.6,12.3,100.0,73.75,High
4,154,10.8,4,10,29.7,10.0,100.0,82.375,High
4,155,8.6,3,11,38.5,10.1,93.9,65.675,High
4,156,8.1,4,9,34.3,10.0,92.2,63.724999999999994,High
4,157,9.7,3,12,32.4,14.9,98.2,70.3,High
4,158,9.8,1,14,29.8,10.0,100.0,74.05000000000001,High
4,159,9.9,2,13,36.4,10.0,100.0,74.2,High
4,160,8.7,5,9,46.1,17.0,88.3,59.875,Medium
4,161,10.3,3,17,8.3,10.0,100.0,91.325,High
4,162,7.4,2,7,46.5,10.0,77.0,48.875,Medium
4,163,7.2,2,11,35.1,10.0,84.0,55.725,Medium
4,164,8.9,3,8,35.0,10.0,92.8,64.55000000000001,High
4,165,8.0,4,12,35.7,10.0,95.1,66.675,High
4,166,7.5,1,8,40.6,10.0,78.0,49.75,Medium
4,167,8.2,1,12,49.9,10.0,85.2,56.824999999999996,Medium
4,168,7.3,4,14,37.7,10.0,92.8,64.575,High
4,169,10.3,1,11,51.5,19.1,86.9,58.625,Medium
4,170,9.1,4,5,35.5,10.0,92.5,64.225,High
4,171,10.4,2,15,24.9,10.0,100.0,82.67500000000001,High
4,172,8.0,0,8,36.5,10.0,79.3,51.275,Medium
4,173,9.5,3,4,34.9,10.0,91.4,62.975,High
4,174,7.8,2,10,42.3,10.0,84.3,56.224999999999994,Medium
4,175,9.6,4,9,35.8,10.0,100.0,72.35,High
4,176,9.0,1,10,39.4,10.0,89.6,61.65,High
4,177,9.2,5,10,33.3,10.0,100.0,74.375,High
4,178,10.5,2,9,34.0,10.0,100.0,73.2,High
4,179,11.0,1,9,39.9,10.0,100.0,72.225,High
4,180,9.2,1,7,40.4,10.0,86.7,58.699999999999996,Medium
5,1,6.5,4,9,45.2,59.4,28.3,2.0000000000000018,Low
5,2,9.6,2,5,54.7,54.4,38.9,13.024999999999999,Low
5,3,6.4,2,8,35.4,52.8,30.0,4.150000000000006,Low
5,4,9.2,2,7,44.4,56.7,39.3,13.499999999999995,Low
5,5,7.3,2,12,51.2,62.3,27.2,1.3000000000000007,Low
5,6,6.5,2,8,37.7,66.4,16.7,0.0,Low
5,7,7.1,4,9,42.7,63.6,28.3,2.024999999999995,Low
5,8,9.9,2,14,48.8,44.7,63.9,37.7,Medium
5,9,7.9,1,9,57.7,65.4,19.6,0.0,Low
5,10,7.0,4,9,57.9,57.7,29.4,3.5249999999999986,Low
5,11,7.6,3,6,53.0,55.8,29.8,3.8500000000000014,Low
5,12,8.8,5,5,44.5,60.2,38.4,12.475000000000001,Low
5,13,9.0,1,10,43.5,51.5,45.0,19.125,Low
5,14,9.7,4,5,48.8,47.6,52.6,26.899999999999995,Low
5,15,8.7,3,7,55.4,55.7,37.1,11.249999999999995,Low
5,16,8.1,1,13,52.9,59.0,33.9,7.775,Low
5,17,7.9,4,10,53.4,57.3,37.9,11.750000000000005,Low
5,18,9.0,3,10,50.8,48.0,52.1,25.8,Low
5,19,8.6,3,6,50.3,49.5,43.1,16.825,Low
5,20,10.2,2,7,52.6,54.9,45.4,19.25,Low
5,21,6.9,4,11,52.4,49.7,41.0,14.9,Low
5,22,6.9,3,9,57.0,51.7,32.5,6.65,Low
5,23,6.7,7,11,49.9,51.8,45.8,19.725,Low
5,24,7.8,1,8,42.2,49.4,37.5,11.75,Low
5,25,8.3,2,4,63.6,55.8,26.4,0.30000000000000604,Low
5,26,9.1,4,11,29.9,51.4,58.1,32.025,Medium
5,27,9.2,6,10,37.0,51.2,60.5,34.74999999999999,Medium
5,28,9.0,2,8,44.9,53.3,42.9,16.875,Low
5,29,8.9,4,11,48.7,58.1,45.7,19.425,Low
5,30,8.5,2,9,41.4,49.5,46.0,19.85,Low
5,31,8.0,3,6,53.6,53.2,34.7,8.699999999999998,Low
5,32,8.0,2,5,42.6,50.5,36.4,10.35,Low
5,33,6.8,4,12,50.0,44.2,47.7,21.699999999999996,Low
5,34,8.7,2,7,51.6,46.9,44.5,18.5,Low
5,35,8.0,2,12,48.3,41.1,53.6,27.425,Low
5,36,9.2,1,12,39.0,52.2,49.2,23.349999999999994,Low
5,37,6.8,0,8,37.0,47.9,31.9,6.050000000000001,Low
5,38,9.3,1,14,46.7,50.7,52.3,26.125,Low
5,39,8.9,0,11,45.0,45.2,49.3,23.25,Low
5,40,6.5,2,16,40.5,42.3,50.2,24.375000000000004,Low
5,41,9.1,1,7,50.2,45.5,45.9,20.149999999999995,Low
5,42,7.1,2,11,36.0,37.1,53.8,27.799999999999997,Low
5,43,7.8,4,7,60.1,47.4,41.3,15.475,Low
5,44,7.9,2,12,47.9,50.6,43.4,17.425000000000004,Low
5,45,7.3,5,8,45.4,36.0,57.6,31.35,Medium
5,46,6.3,1,7,34.4,49.8,29.2,3.0000000000000018,Low
5,47,6.7,0,14,35.1,55.8,31.9,5.825000000000003,Low
5,48,10.5,3,10,42.2,37.5,73.3,47.45,Medium
5,49,7.2,3,10,32.8,43.2,50.0,24.299999999999997,Low
5,50,10.5,3,8,48.2,41.5,65.3,39.349999999999994,Medium
5,51,8.0,3,12,25.8,41.9,60.9,34.75,Medium
5,52,7.1,3,16,40.8,45.2,53.7,27.499999999999996,Low
5,53,8.9,3,10,50.7,40.4,58.8,32.825,Medium
5,54,5.6,3,9,56.8,45.9,30.8,4.700000000000001,Low
5,55,8.1,2,10,47.9,40.3,52.2,26.325000000000003,Low
5,56,8.6,0,14,44.6,35.9,60.6,34.75,Medium
5,57,7.8,1,9,45.9,35.0,52.5,26.525,Low
5,58,8.3,5,12,56.8,39.1,62.9,36.60000000000001,Medium
5,59,8.0,4,8,56.8,36.0,56.2,30.2,Medium
5,60,7.5,2,12,29.4,44.9,51.2,25.35,Low
5,61,7.3,1,14,51.8,33.5,56.2,30.05,Medium
5,62,9.0,6,9,54.4,37.6,67.6,41.5,Medium
5,63,8.5,3,5,32.4,37.0,57.7,31.9,Medium
5,64,9.4,3,12,47.1,35.8,70.1,43.925000000000004,Medium
5,65,9.5,2,10,49.6,31.6,68.9,43.0,Medium
5,66,9.2,3,10,61.7,30.3,68.0,41.974999999999994,Medium
5,67,5.9,5,9,32.4,33.6,56.2,29.900000000000002,Low
5,68,7.8,1,12,43.0,42.8,49.4,23.35,Low
5,69,8.7,2,7,44.8,43.3,50.1,23.8,Low
5,70,8.7,2,13,44.0,29.6,71.8,45.5,Medium
5,71,9.3,4,8,50.1,33.0,68.9,42.675000000000004,Medium
5,72,7.7,3,11,49.9,32.5,61.1,35.025,Medium
5,73,8.8,2,10,44.6,37.5,60.0,34.150000000000006,Medium
5,74,7.5,3,8,54.3,36.0,51.5,25.325000000000003,Low
5,75,7.7,5,9,47.8,27.6,68.8,42.85,Medium
5,76,6.7,1,9,47.7,37.3,43.5,17.175000000000004,Low
5,77,6.1,2,12,42.6,32.1,52.3,26.449999999999996,Low
5,78,7.6,5,7,52.6,28.1,64.2,37.949999999999996,Medium
5,79,9.1,1,9,30.0,30.8,68.5,42.5,Medium
5,80,7.9,1,6,26.8,38.3,50.9,24.700000000000006,Low
5,81,11.8,4,8,45.6,28.6,89.3,63.2,High
5,82,8.0,3,13,44.0,28.1,71.2,45.3,Medium
5,83,9.5,3,8,48.4,34.5,66.5,40.3,Medium
5,84,6.7,4,11,39.7,35.0,57.9,31.575,Medium
5,85,8.4,2,13,44.6,25.6,73.9,47.550000000000004,Medium
5,86,10.1,3,4,56.4,32.1,65.2,39.099999999999994,Medium
5,87,5.2,1,14,45.5,36.6,41.7,15.925,Low
5,88,8.7,1,4,47.3,33.0,53.4,27.074999999999996,Low
5,89,10.3,0,13,52.6,34.7,68.6,42.85,Medium
5,90,7.2,1,7,35.3,21.0,63.0,36.975,Medium
5,91,4.5,1,11,52.0,33.4,35.6,9.400000000000002,Low
5,92,7.9,3,12,36.6,28.9,70.8,44.45,Medium
5,93,8.3,7,10,43.2,31.9,75.4,49.60000000000001,Medium
5,94,9.0,2,13,59.3,26.3,73.1,46.775000000000006,Medium
5,95,8.6,2,10,51.3,30.2,64.8,38.575,Medium
5,96,7.9,1,9,39.5,35.7,54.3,28.025,Low
5,97,9.1,1,9,52.1,30.2,63.4,37.574999999999996,Medium
5,98,10.3,2,11,31.5,27.6,83.7,57.62500000000001,Medium
5,99,9.5,3,11,45.1,23.1,82.8,56.425,Medium
5,100,8.7,8,16,23.8,36.1,89.0,62.949999999999996,High
5,101,8.5,4,6,28.6,28.2,71.7,45.45,Medium
5,102,10.2,3,7,38.4,22.2,84.2,57.99999999999999,Medium
5,103,7.6,2,7,38.3,25.8,62.1,36.325,Medium
5,104,8.3,2,11,45.8,20.7,75.3,48.95,Medium
5,105,9.8,3,12,42.9,18.7,90.6,64.475,High
5,106,10.3,7,9,35.4,20.0,100.0,74.15,High
5,107,7.0,3,12,39.4,24.5,68.7,42.75,Medium
5,108,7.4,1,13,46.7,23.7,66.5,40.425,Medium
5,109,8.5,2,8,42.1,27.5,66.5,40.375,Medium
5,110,8.7,2,12,31.8,19.2,83.8,57.64999999999999,Medium
5,111,9.9,2,9,39.6,22.8,81.7,55.400000000000006,Medium
5,112,8.0,4,10,25.0,25.0,78.1,51.75,Medium
5,113,9.8,5,13,39.9,18.3,97.8,71.92500000000001,High
5,114,8.3,3,9,41.7,18.6,77.8,51.97500000000001,Medium
5,115,9.3,4,15,44.5,18.1,93.9,68.075,High
5,116,6.7,2,14,32.7,23.9,69.5,43.325,Medium
5,117,7.9,3,10,38.8,22.7,73.7,47.5,Medium
5,118,9.1,3,9,42.5,29.0,72.4,46.175,Medium
5,119,6.0,5,9,43.4,14.8,72.5,46.550000000000004,Medium
5,120,9.5,5,18,49.6,20.0,98.7,72.5,High
5,121,8.6,3,12,37.8,19.2,84.2,58.05,Medium
