employee_id,day,hours_worked,meetings_count,task_switches,break_minutes,output_score,burnout_risk_score
4,70,5.7,4,14,47.3,36.7,54
4,71,8,3,10,39.3,30,68.7
4,72,9.3,3,11,36.7,39.3,69.1
4,73,9.6,3,8,45.5,34,70.3
4,74,9.3,2,13,56.1,34.9,69.1
4,75,7.1,4,10,27.1,30.4,68.8
4,76,7.2,4,11,26.9,38.1,62.8
4,77,8.2,1,10,48.1,38.4,54.6
4,78,7.3,1,10,49.4,27.6,59.7
4,79,9.6,1,11,47.3,33.7,69.1
4,80,8.1,0,12,30.6,32.3,64.3
4,81,5.4,2,10,29.8,26.8,56.3
4,82,9.9,3,11,60.6,29.2,76.9
4,83,10.3,2,9,46.1,32.3,75
4,84,6.2,5,14,40.4,35.7,62.4
4,85,8.5,1,8,27,25.3,72.3
4,86,7.9,6,4,33.4,30.2,69
4,87,9.1,7,6,30.3,35.8,76.9
4,88,11.2,2,10,47.7,29.3,84.1
4,89,8.9,1,8,32.9,31.9,66.6
4,90,8.6,2,10,50.7,32.5,64.4
4,91,8.7,3,10,43,27.3,74.9
4,92,11.5,1,7,41.3,31.9,78.3
4,93,10.4,3,19,37.5,27.7,97.9
4,94,8.3,2,4,46.9,32,56.7
4,95,8,6,7,43.2,25.5,76.2
4,96,9.1,2,14,43.5,34,73
4,97,9.4,3,8,32.5,28.3,78.1
4,98,7.4,2,8,41.1,27.4,62.5
4,99,9.4,1,7,49.5,28.5,67.3
4,100,6.9,2,11,54.1,16.7,70.8
4,101,9,4,12,43.4,21.7,87.3
4,102,10.5,1,7,26.7,23.9,84.5
4,103,9.7,2,11,38.7,17.1,90.9
4,104,9.9,2,6,39.9,27.3,75.4
4,105,8.9,1,7,45.3,33.9,60
4,106,8.5,1,10,37.7,26.7,70.5
4,107,9.2,3,12,48.7,17.3,89
4,108,9.9,2,9,40.8,31.3,75
4,109,8.1,5,14,45,20.9,87.5
4,110,7.7,2,6,27.8,33.4,58.7
4,111,10,4,6,34.5,20,89.4
4,112,9.4,1,14,43.6,14.6,91.7
4,113,11.1,3,8,43.6,25.7,87.8
4,114,7.2,6,11,28.5,17.4,88.3
4,115,10.1,4,7,39.1,23.1,87.1
4,116,8.8,1,9,48.1,17.6,77.8
4,117,10.8,1,13,28.8,16.1,100
4,118,8,2,6,48.8,21.7,67
4,119,8.8,3,8,40,17.6,83.1
4,120,8.2,0,9,32,15.1,78.2
4,121,8.2,4,14,37.5,14.4,93.8
4,122,9.1,3,9,23.8,19.5,88.3
4,123,9.3,6,8,42.8,15.9,94.8
4,124,8.2,1,5,20.3,12.2,81.2
4,125,9.3,2,13,46,12.9,93.8
4,126,8.5,5,7,34.8,14.9,89.1
4,127,7.5,2,6,52.9,12.3,72.4
4,128,9,3,7,56.7,11.7,85.1
4,129,9.9,3,8,27.4,18.5,92.1
4,130,7.1,2,11,37.5,22.3,70.4
4,131,8,3,8,34.9,13.5,83.7
4,132,7.2,2,9,27.3,13.9,79.3
4,133,7,1,10,45.3,12.2,74.4
4,134,7.5,3,3,54.8,21,61.6
4,135,8.5,4,9,34.9,14.8,89.3
4,136,9.4,3,12,50.8,16.6,90.5
4,137,8.2,1,13,34.6,13.4,86.6
4,138,8.6,6,11,49.8,10,98.7
4,139,6.9,1,9,37.3,21.6,65.1
4,140,8.1,2,7,34.5,17.5,77
4,141,7.4,1,17,18,11.9,92.7
4,142,8.5,6,7,32.7,18.8,88.2
4,143,9.4,0,7,20,16.1,84.5
4,144,7.9,2,14,36.2,10,91.8
4,145,9.1,5,6,50.9,14.9,87.2
4,146,6.7,4,10,33.9,18,77
4,147,7.5,3,7,41,11.4,80.2
4,148,9.9,3,13,37.9,14.1,100
4,149,10,2,10,43.1,10,97.3
4,150,7.3,2,10,52.7,15.1,73.9
4,151,10.7,4,11,40.5,10.8,100
4,152,9.3,1,11,25.8,12.8,93.5
4,153,9.3,4,13,34.6,12.3,100
4,154,10.8,4,10,29.7,10,100
4,155,8.6,3,11,38.5,10.1,93.9
4,156,8.1,4,9,34.3,10,92.2
4,157,9.7,3,12,32.4,14.9,98.2
4,158,9.8,1,14,29.8,10,100
4,159,9.9,2,13,36.4,10,100
4,160,8.7,5,9,46.1,17,88.3
4,161,10.3,3,17,8.3,10,100
4,162,7.4,2,7,46.5,10,77
4,163,7.2,2,11,35.1,10,84
4,164,8.9,3,8,35,10,92.8
4,165,8,4,12,35.7,10,95.1
4,166,7.5,1,8,40.6,10,78
4,167,8.2,1,12,49.9,10,85.2
4,168,7.3,4,14,37.7,10,92.8
4,169,10.3,1,11,51.5,19.1,86.9
4,170,9.1,4,5,35.5,10,92.5
4,171,10.4,2,15,24.9,10,100
4,172,8,0,8,36.5,10,79.3
4,173,9.5,3,4,34.9,10,91.4
4,174,7.8,2,10,42.3,10,84.3
4,175,9.6,4,9,35.8,10,100
4,176,9,1,10,39.4,10,89.6
4,177,9.2,5,10,33.3,10,100
4,178,10.5,2,9,34,10,100
4,179,11,1,9,39.9,10,100
4,180,9.2,1,7,40.4,10,86.7
5,1,6.5,4,9,45.2,59.4,28.3
5,2,9.6,2,5,54.7,54.4,38.9
5,3,6.4,2,8,35.4,52.8,30
5,4,9.2,2,7,44.4,56.7,39.3
5,5,7.3,2,12,51.2,62.3,27.2
5,6,6.5,2,8,37.7,66.4,16.7
5,7,7.1,4,9,42.7,63.6,28.3
5,8,9.9,2,14,48.8,44.7,63.9
5,9,7.9,1,9,57.7,65.4,19.6
5,10,7,4,9,57.9,57.7,29.4
5,11,7.6,3,6,53,55.8,29.8
5,12,8.8,5,5,44.5,60.2,38.4
5,13,9,1,10,43.5,51.5,45
5,14,9.7,4,5,48.8,47.6,52.6
5,15,8.7,3,7,55.4,55.7,37.1
5,16,8.1,1,13,52.9,59,33.9
5,17,7.9,4,10,53.4,57.3,37.9
5,18,9,3,10,50.8,48,52.1
5,19,8.6,3,6,50.3,49.5,43.1
5,20,10.2,2,7,52.6,54.9,45.4
5,21,6.9,4,11,52.4,49.7,41
5,22,6.9,3,9,57,51.7,32.5
5,23,6.7,7,11,49.9,51.8,45.8
5,24,7.8,1,8,42.2,49.4,37.5
5,25,8.3,2,4,63.6,55.8,26.4
5,26,9.1,4,11,29.9,51.4,58.1
5,27,9.2,6,10,37,51.2,60.5
5,28,9,2,8,44.9,53.3,42.9
5,29,8.9,4,11,48.7,58.1,45.7
5,30,8.5,2,9,41.4,49.5,46
5,31,8,3,6,53.6,53.2,34.7
5,32,8,2,5,42.6,50.5,36.4
5,33,6.8,4,12,50,44.2,47.7
5,34,8.7,2,7,51.6,46.9,44.5
5,35,8,2,12,48.3,41.1,53.6
5,36,9.2,1,12,39,52.2,49.2
5,37,6.8,0,8,37,47.9,31.9
5,38,9.3,1,14,46.7,50.7,52.3
5,39,8.9,0,11,45,45.2,49.3
5,40,6.5,2,16,40.5,42.3,50.2
5,41,9.1,1,7,50.2,45.5,45.9
5,42,7.1,2,11,36,37.1,53.8
5,43,7.8,4,7,60.1,47.4,41.3
5,44,7.9,2,12,47.9,50.6,43.4
5,45,7.3,5,8,45.4,36,57.6
5,46,6.3,1,7,34.4,49.8,29.2
5,47,6.7,0,14,35.1,55.8,31.9
5,48,10.5,3,10,42.2,37.5,73.3
5,49,7.2,3,10,32.8,43.2,50
5,50,10.5,3,8,48.2,41.5,65.3
5,51,8,3,12,25.8,41.9,60.9
5,52,7.1,3,16,40.8,45.2,53.7
5,53,8.9,3,10,50.7,40.4,58.8
5,54,5.6,3,9,56.8,45.9,30.8
5,55,8.1,2,10,47.9,40.3,52.2
5,56,8.6,0,14,44.6,35.9,60.6
5,57,7.8,1,9,45.9,35,52.5
5,58,8.3,5,12,56.8,39.1,62.9
5,59,8,4,8,56.8,36,56.2
5,60,7.5,2,12,29.4,44.9,51.2
5,61,7.3,1,14,51.8,33.5,56.2
5,62,9,6,9,54.4,37.6,67.6
5,63,8.5,3,5,32.4,37,57.7
5,64,9.4,3,12,47.1,35.8,70.1
5,65,9.5,2,10,49.6,31.6,68.9
5,66,9.2,3,10,61.7,30.3,68
5,67,5.9,5,9,32.4,33.6,56.2
5,68,7.8,1,12,43,42.8,49.4
5,69,8.7,2,7,44.8,43.3,50.1
5,70,8.7,2,13,44,29.6,71.8
5,71,9.3,4,8,50.1,33,68.9
5,72,7.7,3,11,49.9,32.5,61.1
5,73,8.8,2,10,44.6,37.5,60
5,74,7.5,3,8,54.3,36,51.5
5,75,7.7,5,9,47.8,27.6,68.8
5,76,6.7,1,9,47.7,37.3,43.5
5,77,6.1,2,12,42.6,32.1,52.3
5,78,7.6,5,7,52.6,28.1,64.2
5,79,9.1,1,9,30,30.8,68.5
5,80,7.9,1,6,26.8,38.3,50.9
5,81,11.8,4,8,45.6,28.6,89.3
5,82,8,3,13,44,28.1,71.2
5,83,9.5,3,8,48.4,34.5,66.5
5,84,6.7,4,11,39.7,35,57.9
5,85,8.4,2,13,44.6,25.6,73.9
5,86,10.1,3,4,56.4,32.1,65.2
5,87,5.2,1,14,45.5,36.6,41.7
5,88,8.7,1,4,47.3,33,53.4
5,89,10.3,0,13,52.6,34.7,68.6
5,90,7.2,1,7,35.3,21,63
5,91,4.5,1,11,52,33.4,35.6
5,92,7.9,3,12,36.6,28.9,70.8
5,93,8.3,7,10,43.2,31.9,75.4
5,94,9,2,13,59.3,26.3,73.1
5,95,8.6,2,10,51.3,30.2,64.8
5,96,7.9,1,9,39.5,35.7,54.3
5,97,9.1,1,9,52.1,30.2,63.4
5,98,10.3,2,11,31.5,27.6,83.7
5,99,9.5,3,11,45.1,23.1,82.8
5,100,8.7,8,16,23.8,36.1,89
5,101,8.5,4,6,28.6,28.2,71.7
5,102,10.2,3,7,38.4,22.2,84.2
5,103,7.6,2,7,38.3,25.8,62.1
5,104,8.3,2,11,45.8,20.7,75.3
5,105,9.8,3,12,42.9,18.7,90.6
5,106,10.3,7,9,35.4,20,100
5,107,7,3,12,39.4,24.5,68.7
5,108,7.4,1,13,46.7,23.7,66.5
5,109,8.5,2,8,42.1,27.5,66.5
5,110,8.7,2,12,31.8,19.2,83.8
5,111,9.9,2,9,39.6,22.8,81.7
5,112,8,4,10,25,25,78.1
5,113,9.8,5,13,39.9,18.3,97.8
5,114,8.3,3,9,41.7,18.6,77.8
5,115,9.3,4,15,44.5,18.1,93.9
5,116,6.7,2,14,32.7,23.9,69.5
5,117,7.9,3,10,38.8,22.7,73.7
5,118,9.1,3,9,42.5,29,72.4
5,119,6,5,9,43.4,14.8,72.5
5,120,9.5,5,18,49.6,20,98.7
5,121,8.6,3,12,37.8,19.2,84.2
5,122,8,5,13,32.2,14.8,92.7
5,123,5.7,1,12,53.1,17.1,60.2
5,124,7,2,9,35.9,16.6,71.1
5,125,8.4,1,10,47.6,27.2,64.7
5,126,9.2,1,6,32.6,15.9,79.4
5,127,8.9,1,13,54,10,87.5
5,128,9.9,2,7,54.3,13.1,84.6
5,129,11.5,6,7,42.7,25.5,95.1
5,130,8.6,1,8,46.8,15.8,75.3
5,131,8.7,5,9,48.8,13,89.3
5,132,10.5,2,7,40.5,15.8,89.1
5,133,7.7,2,9,37.4,15.8,76
5,134,7.8,2,6,28.9,17.6,72.9
5,135,7.8,4,10,34.4,16.4,82.7
5,136,11.1,4,9,31.8,10.2,100
5,137,6.1,3,13,49.3,19.7,67
5,138,7.1,4,3,34.5,22.6,63.3
5,139,7.4,2,13,36.2,14.9,80.4
5,140,8.6,4,6,47.2,11.8,84.1
5,141,10.2,4,6,28,11.2,98.9
5,142,9.5,3,8,38.9,21.7,81.5
5,143,11.9,1,16,38.9,10,100
5,144,8.6,2,12,35.7,10.1,91
5,145,8.8,5,12,32.4,21.4,89.5
5,146,9.7,2,12,35.6,10,97.9
5,147,7.2,2,8,33.3,16.6,71.6
5,148,9.8,2,8,37.6,12.7,90.2
5,149,9.6,2,15,23.4,13.3,100
5,150,10.4,8,5,47.8,10.3,100
5,151,11.1,1,11,24.4,11.2,100
5,152,7.3,2,7,45.7,17.3,67.4
5,153,7.9,4,8,39.2,11.3,84.5
5,154,6.9,2,11,46.1,10,77.1
5,155,9.1,4,10,45.5,16,88.3
5,156,9.4,1,8,49.8,10,85.1
5,157,10.2,5,9,29.4,10,100
5,158,10.2,2,10,26.7,10,100
5,159,10.8,3,11,38.3,10,100
5,160,9.5,1,3,26.6,11.1,83.6
5,161,8.7,3,9,45.3,10,88
5,162,10.4,3,7,34.1,10,98.6
5,163,8.6,5,8,33.3,10,94.5
5,164,7.9,4,10,36.6,10,89.4
5,165,9.1,4,7,40.1,10,91.9
5,166,8.3,2,7,30.2,10,84.5
5,167,11,3,16,35.2,11.2,100
5,168,9.2,2,8,31.5,10,90.8
5,169,9,3,10,36.7,14.1,89.3
5,170,8.3,7,12,42.8,10,100
5,171,11.2,3,10,40.9,10,100
5,172,7.5,3,10,25.4,10,87.1
5,173,10.8,7,6,44.2,10,100
5,174,7.7,1,4,30.5,10,74.2
5,175,9.1,0,9,46.4,10,83
5,176,7.9,3,17,41.1,10.4,94.5
5,177,8.7,3,10,40.4,10,90.7
5,178,10.4,3,10,36.6,10,100
5,179,6.8,6,6,37,10,82.1
5,180,8.4,1,5,26.3,10,81
6,1,9.3,4,8,58.3,53,51
6,2,8.9,3,6,65.7,59.7,34.7
6,3,9.4,0,8,53.7,56.7,39
6,4,7.1,3,12,52.5,49.6,45.5
6,5,8.8,3,11,48.6,51.5,53.3
6,6,7.5,8,5,59.2,57.9,41
6,7,10,1,12,49.7,51.2,57.2
6,8,7.1,4,13,59.8,61.7,35
6,9,8.4,2,16,47.4,53.9,52.9
6,10,6.7,6,8,52.9,66.5,28.4
6,11,8.6,2,14,54,60.6,43.2
6,12,7.6,1,12,46.6,62,32.7
6,13,7.3,6,4,41.9,51.8,44.3
6,14,10.1,2,8,53.9,44.1,60.6
6,15,7.7,5,10,35.1,57.6,48
6,16,6,2,7,49,47.6,32.5
6,17,8.6,2,8,41.2,58.4,41
6,18,8.1,5,14,51.7,56,52.9
6,19,8.8,2,12,41.1,50.6,55
6,20,6.5,1,8,65.2,49,28.8
6,21,7.7,4,8,45.3,59.8,37.9
6,22,8,6,14,43.7,51.1,61.8
6,23,7.7,4,7,43.1,52.4,44.5
6,24,5.4,0,8,43.9,62.6,11.5
6,25,4.8,4,16,46.5,47.3,43
6,26,8,2,10,49.6,49,47.2
6,27,6.7,4,12,51.5,55.9,39.5
6,28,8,3,16,45.5,56.4,51
6,29,10.6,1,11,40.4,43.9,68.6
6,30,6.6,2,6,52.4,49.8,31.8
6,31,9.1,3,12,58.2,51.4,54.2
6,32,10.4,4,13,46.2,46.7,73.7
6,33,9.7,1,7,39.8,43.3,58.7
6,34,8.3,3,9,47.6,56,43.8
6,35,8.6,2,10,42.4,45.5,56
6,36,6.4,0,13,48,46.1,39.9
6,37,8.9,4,15,51.4,49.6,63.1
6,38,8.4,3,9,34.2,42.1,61.3
6,39,9.4,0,9,48.8,43.8,54.4
6,40,8.6,2,16,43.7,46.4,62.3
6,41,8.5,1,9,17.1,47.1,56
6,42,10,2,6,47.4,38.3,65
6,43,9,4,8,47.1,51,53.8
6,44,7.2,0,7,44.5,52.7,30.8
6,45,7.2,2,17,58.6,34.7,63.2
6,46,8.3,1,8,31.2,54.9,42.5
6,47,7,5,9,37.6,48.1,51.2
6,48,7.2,5,8,46,43.8,53.3
6,49,9.1,2,7,29.8,36.2,67.7
6,50,8.2,1,12,60.2,41.8,53
6,51,7.5,3,6,49.1,42,48.2
6,52,10.2,4,8,49.2,46.9,64.9
6,53,9.3,2,16,36.7,42.2,72.7
6,54,7.1,2,7,43.5,43.7,44.4
6,55,9.8,3,6,50.8,40.8,63.1
6,56,10,4,9,45.9,44.9,67.6
6,57,8,2,7,46.4,54.6,38.3
6,58,8.9,5,6,56.5,42.1,59.8
6,59,9.1,3,7,56.2,40.6,59.2
6,60,8.4,3,11,36.8,43,62.5
6,61,10,5,5,44.7,38.2,72.3
6,62,8.8,6,9,54.5,30.6,77.8
6,63,10.9,2,14,45.2,39.6,80.4
6,64,7.3,2,13,40.3,34.5,63.8
6,65,6.2,2,4,45.6,40.5,38.1
6,66,10.4,4,13,52.9,33.1,85.2
6,67,9.5,2,14,51.9,37.4,72.2
6,68,8,3,14,49.5,36,68
6,69,8.6,3,8,37.7,45,57.4
6,70,10.1,1,13,39,35,77.5
6,71,10.7,3,8,41.6,30.3,84
6,72,7.3,4,7,54.2,32,59.5
6,73,9.2,3,10,53.3,44.2,60.9
6,74,9,2,17,33.3,34.1,80.8
6,75,9.9,4,10,43.3,34,79.9
6,76,9.9,3,17,39.2,28.3,93.5
6,77,7.2,3,11,39.5,36.6,60.7
6,78,8.7,4,5,38,36.3,65.4
6,79,9.9,0,8,52.8,31.7,67.5
6,80,7.8,4,13,41.8,37.6,67.9
6,81,5.7,4,7,62.6,39.6,40.5
6,82,9.7,6,7,54,43.2,68.1
6,83,8.3,0,11,60.4,39.8,51.8
6,84,7.8,2,9,39.8,37.7,58.3
6,85,10.3,1,12,48.1,32.1,78.2
6,86,6.3,2,10,36.4,32.4,56.9
6,87,8.9,2,10,40.4,39.2,64.8
6,88,9.5,4,11,38.8,30.9,83
6,89,9.4,6,15,42.1,29.8,92.8
6,90,8.3,3,10,23.4,27.2,80
6,91,6.2,3,10,34.8,27.6,64.1
6,92,10.2,5,11,40.7,28.4,92
6,93,6.7,0,15,49.8,29.9,59.7
6,94,8.8,2,10,33.5,22.8,82.3
6,95,7.9,2,8,38.2,32.7,63.2
6,96,8.6,4,12,42.3,26.2,83
6,97,9.6,2,8,47.3,34.8,68.7
6,98,8.3,4,10,26,26,82.7
6,99,9,1,12,37.6,26.5,78.5
6,100,7.9,1,11,50.9,32.5,61.2
6,101,9,1,10,42.9,23.9,77.2
6,102,6.2,3,15,50.4,28.1,66.1
6,103,7.3,4,5,26,26.9,69.4
6,104,7.5,2,8,44.7,25.3,66.4
6,105,8.1,0,13,48.3,27.3,68.4
6,106,8.8,4,17,43.4,33.8,82.6
6,107,6.7,3,17,40.1,21.2,80.7
6,108,7.6,2,14,34.4,24.8,77.9
6,109,7.4,3,14,45,18.1,83.4
6,110,8.7,6,11,34.8,22.8,92.7
6,111,7.9,3,13,50.9,31,70.2
6,112,10.3,5,6,45.1,25.8,87.7
6,113,9.3,3,14,48.2,25.6,86.5
6,114,11,1,10,9.8,28.2,93.4
6,115,7.9,1,20,34,24.7,84.9
6,116,6.7,4,13,39.1,17.4,82.1
6,117,6.9,5,14,42.3,19.7,84.5
6,118,8.8,2,15,40.2,11.4,98.5
6,119,6.1,6,12,35.5,12.2,88.5
6,120,8.2,1,10,43.6,20.1,76.2
6,121,7.2,6,12,24.8,18.7,91.5
6,122,8.5,2,7,41.2,22.3,74.7
6,123,7.2,0,7,33.4,13.4,73
6,124,9,3,2,32.8,24.3,74.1
6,125,8.2,3,6,50.6,15.2,79.1
6,126,6.3,6,9,43.2,25.3,70.7
6,127,8.7,2,11,34.7,18.9,86.6
6,128,7.6,7,9,53.8,25.5,78
6,129,8.7,2,19,52.6,20.9,90
6,130,9.1,5,15,36.5,22.7,97.4
6,131,8.6,3,6,41.2,10,88.9
6,132,10.7,5,10,43.9,10.4,100
6,133,8.4,5,13,45.3,10,100
6,134,6.7,4,9,45.3,16.5,76.4
6,135,8.7,3,10,41.2,12.1,93
6,136,7.1,5,7,40.5,20.5,76.1
6,137,9.4,4,9,37.2,18.4,92.6
6,138,7.4,2,7,40.8,18.7,72.1
6,139,7.9,4,8,31.5,17.7,84.7
6,140,7.5,2,14,38.1,15.9,85.4
6,141,7.7,2,11,49.4,23.2,72.3
6,142,9.2,2,16,31.1,10,100
6,143,7.3,4,10,43.9,10,88.4
6,144,10.3,4,13,32.7,10,100
6,145,9.2,3,9,33.3,21.2,87.5
6,146,7.1,3,7,48,10,79.5
6,147,8.5,4,8,33.3,10,95.7
6,148,11.6,3,12,44.5,10.7,100
6,149,9.9,1,8,45.3,15.5,88
6,150,8.1,1,8,47.3,10,81.8
6,151,8.4,4,8,31.6,12.1,93
6,152,10.4,3,12,40,12.6,100
6,153,8.3,1,17,26.4,10,100
6,154,11,0,10,34.6,10,100
6,155,8.8,8,6,23.6,13,100
6,156,9,2,9,31.7,12.5,92.5
6,157,10.8,4,5,40.8,10,100
6,158,9.2,1,11,34.7,10.1,95.9
6,159,11,2,4,19.6,10,100
6,160,11.7,1,8,46.8,10,100
6,161,8.2,4,11,34.1,10,97.7
6,162,7.8,2,11,56.2,10,84.6
6,163,9.9,2,12,28.5,10,100
6,164,10.2,4,13,36.7,10,100
6,165,7.2,3,16,44.9,10,92.9
6,166,9.6,3,12,32.6,10,100
6,167,6.6,3,11,59.2,10,79.1
6,168,7.3,5,12,50.2,10,91.6
6,169,9.9,2,2,37.8,10,90.2
6,170,9.7,6,12,46,15.7,100
6,171,9.1,1,17,27.4,10,100
6,172,9.7,4,12,35.4,10,100
6,173,11.6,3,8,24.4,10.3,100
6,174,8.1,6,12,24.2,10,100
6,175,9.2,5,12,28.4,10,100
6,176,6.3,3,3,15.9,10,77.5
6,177,8,5,9,32.1,10,96.8
6,178,11.3,3,8,44.3,10,100
6,179,9.5,5,10,41.3,10,100
6,180,10.5,1,9,48,10,97.4
7,1,7.1,2,9,55.2,61.7,22.1
7,2,8.6,3,6,52.2,62.5,30.2
7,3,7.6,3,11,66,65,24.4
7,4,7.7,3,12,57.2,56.2,37.1
7,5,7.1,1,7,58.8,59.3,18.9
7,6,8.1,6,13,51.6,54.8,51.7
7,7,9.1,2,11,38.5,61.3,41.5
7,8,7.4,3,9,52.3,58.5,30.7
7,9,8.1,1,9,49.8,61.8,27.1
7,10,9.6,0,14,64.1,52.9,45.2
7,11,6.1,1,9,33.1,57.8,23
7,12,8.2,4,11,74.2,61.5,32.1
7,13,7.9,3,9,57.3,54.9,36.1
7,14,9.9,4,15,41.3,50,67.3
7,15,6.7,5,6,65.1,50.1,32.8
7,16,8.3,1,8,53.2,58.1,29.7
7,17,7,1,14,42,53.6,37.3
7,18,8.6,4,12,48.3,52.6,51.1
7,19,8.5,2,10,41.6,51.8,45.6
7,20,8.3,2,13,31.6,50.1,52.3
7,21,8.3,2,17,52.8,48.1,53.9
7,22,7.9,1,14,50.8,55.5,38.7
7,23,8.4,2,9,38.4,50.3,45.7
7,24,6.8,4,9,53.3,44.3,43.2
7,25,7.7,3,13,50.3,48.4,48.1
7,26,9.7,4,9,60.9,49.7,53.7
7,27,6.3,3,12,46.3,48,39.8
7,28,8.1,3,6,58,53.2,34.8
7,29,9.1,3,9,41.3,56.2,46.1
7,30,7.8,3,9,41.7,49.3,45
7,31,7.9,4,12,40.4,49.9,51.7
7,32,9,2,12,36.2,48.8,55.2
7,33,8.4,7,10,47.6,45,62.3
7,34,4.8,3,14,45,49,32.6
7,35,8.4,1,14,46.8,49.4,48.4
7,36,7.3,2,6,50.7,46.2,36.5
7,37,7.1,5,10,51.5,46,47.8
7,38,6.8,4,8,48.7,54.6,32.9
7,39,7.4,3,14,47.3,49.8,47.1
7,40,5.7,3,8,55.2,48.1,29
7,41,9.9,2,12,41,54,54.3
7,42,8.7,3,20,55,44.4,66.1
7,43,8.2,3,13,53.7,34.7,64.1
7,44,6.5,4,12,55.1,46.3,43.1
7,45,8,4,13,47.2,45,57
7,46,8,2,9,53.7,41.1,48.7
7,47,8.7,4,11,38.3,41.6,63.9
7,48,8.1,5,10,51,38.2,61.7
7,49,9.5,5,15,42.9,42.8,74.3
7,50,8.1,3,4,45.1,51.4,37.5
7,51,7.1,6,11,31.3,43.9,58.8
7,52,8.2,4,8,54.1,33.5,61.2
7,53,8.5,7,13,52.7,48.4,62.7
7,54,8.6,1,8,47.8,41.1,49.9
7,55,9.4,2,7,33.2,38.2,62.5
7,56,8.2,3,11,44.2,42.6,55.9
7,57,7.7,3,10,29,36.3,61.9
7,58,7.8,6,12,41.7,34.1,71.3
7,59,8.5,2,14,41.3,49.1,53.5
7,60,10.5,3,7,23.8,33.5,78.5
7,61,9.3,3,9,56.6,40.1,59.4
7,62,7.1,4,15,39.5,41,59.6
7,63,6.4,3,7,48,39.6,42
7,64,7,6,11,53.5,41.1,55.5
7,65,8.1,3,9,33.9,31.6,66.6
7,66,6.6,4,7,45.3,29.9,55.7
7,67,6.6,5,13,47.3,40.2,55.4
7,68,8.1,1,9,44.6,37.4,52.7
7,69,7.2,2,6,44.9,41.6,41.7
7,70,8.6,2,8,46.8,39.1,54.8
7,71,7.1,5,13,45.4,43.5,55.9
7,72,10,7,11,32,35.8,86.8
7,73,7.6,2,9,46.6,25.1,64.3
7,74,8.3,1,6,57.3,31.9,52.6
7,75,9.3,2,16,49.4,38.2,69.5
7,76,7.8,2,14,43.4,32.7,64.9
7,77,9.3,1,6,35,37,58.8
7,78,7.7,1,10,40.6,31.4,58.5
7,79,7.8,4,8,51.4,23.8,68.9
7,80,10.8,2,13,35.4,25.5,90.9
7,81,7.1,4,6,46.3,28.1,59.2
7,82,8.5,3,5,40.1,36.4,57
7,83,8.2,2,13,46.4,31.7,66.2
7,84,9.3,7,11,40.2,33.8,82.2
7,85,8.2,4,12,37.4,22.4,81.6
7,86,7.8,5,10,30.9,37.8,65.2
7,87,8.2,2,6,52.3,36.9,50.6
7,88,6.8,5,13,47.3,31.7,65.3
7,89,6.2,5,18,36.3,29.3,73.3
7,90,8.7,1,13,38.4,30.7,69.9
7,91,9.5,4,11,30.9,30.5,81.4
7,92,8.2,5,8,35.9,34.4,67.5
7,93,6.9,2,4,39.8,31.9,48.2
7,94,9.2,5,16,60.4,25,86.8
7,95,7.3,1,8,34.5,24.1,62.6
7,96,8.7,5,11,38.4,20.2,87.9
7,97,7.1,3,4,41.6,25.8,57.6
7,98,7.2,3,13,30.9,20.4,78
7,99,8.3,2,8,42.3,16,76.9
7,100,10,2,11,57.5,19.6,83.7
7,101,6.4,3,12,47.9,24.4,63.8
7,102,8.8,2,15,31.7,22.6,85.5
7,103,8.7,6,8,60.6,33.2,67.8
7,104,8.4,2,10,43.4,25.7,70.4
7,105,8.2,6,16,38.9,24.2,89.8
7,106,8.2,7,11,52.8,22.2,84.3
7,107,8.7,1,9,38.9,19.3,76
7,108,10,4,7,48.9,20.1,85.1
7,109,7.6,1,9,48.9,23.6,62.4
7,110,8.9,4,9,26.8,28.4,78.3
7,111,9.4,3,12,42.6,17.4,90
7,112,10.1,2,9,44.3,22.3,82.6
7,113,8.8,3,15,32.1,22.8,87.7
7,114,8.5,3,7,36.8,23.9,73.3
7,115,7,4,13,49.7,24.5,70.6
7,116,7.2,3,7,36.1,23.4,66.1
7,117,10.4,2,11,38.6,18.7,91.7
7,118,9.8,2,9,44,19.4,83.6
7,119,8.8,4,10,54.6,18.8,82
7,120,10.5,7,11,27.6,21,100
7,121,8.8,3,11,53.3,20.6,79.2
7,122,7.4,4,10,38.6,25.6,70.8
7,123,6.7,2,14,44.7,10,80.9
7,124,8.3,1,15,40.6,18.7,81.7
7,125,7.3,2,13,48.5,16.2,75.7
7,126,7.9,3,13,33.3,14.5,87.7
7,127,8.8,4,12,30.6,14.9,94.2
7,128,7.1,1,7,32.7,20.8,63.7
7,129,7.8,3,8,38,19.8,74.1
7,130,11.1,3,7,40.1,16.5,95
7,131,9,4,10,40,10.4,95
7,132,5.6,3,9,37.6,16.2,65.9
7,133,8,1,8,34.8,24.7,66
7,134,9.7,2,4,35.3,14,84.1
7,135,10.5,3,8,46.3,18.2,90
7,136,11.4,5,9,37.2,15.1,100
7,137,7.4,3,11,40.4,14.6,80
7,138,8,1,7,43.8,10.4,76.9
7,139,8.7,4,9,39.4,10,92.7
7,140,9.2,4,8,31.2,10,96.2
7,141,8.9,1,6,43.8,16.3,75.4
7,142,9.2,3,9,50.9,15.2,84.8
